DATE TIME;1SWP;2Soil T; 3SWP;4Soil T;
2022-09-05 10:00:00;-35950.4;24.1984;-41209.6;23.9989;
2022-09-05 11:00:00;-37235.2;23.2997;-56961.6;23.0983;
2022-09-05 12:00:00;-34651.2;23.2997;-44512;23.0983;
2022-09-05 13:00:00;-31886.4;23.4992;-39964.8;23.2997;
2022-09-05 14:00:00;-31678.4;23.5999;-39774.4;23.2997;
2022-09-05 15:00:00;-28694.4;24.7988;-43844.8;24.2991;
2022-09-05 16:00:00;-29638.4;24.3998;-40830.4;24.1984;
2022-09-05 17:00:00;-30438.4;23.7994;-38065.6;23.6987;
2022-09-05 18:00:00;-31630.4;23.4992;-46022.4;23.2997;
2022-09-05 19:00:00;-29272;23.199;-41800;22.9995;
2022-09-05 20:00:00;-31360;22.9995;-40534.4;22.7981;
2022-09-05 21:00:00;-30830.4;22.8988;-39742.4;22.6993;
2022-09-05 22:00:00;-32129.6;22.7981;-43796.8;22.5986;
2022-09-05 23:00:00;-31176;22.6993;-41251.2;22.4998;
2022-09-06 00:00:00;-31672;22.5986;-45206.4;22.3991;
2022-09-06 01:00:00;-31248;22.4998;-38414.4;22.2984;
2022-09-06 02:00:00;-33820.8;22.3991;-43945.6;22.1996;
2022-09-06 03:00:00;-32217.6;22.3991;-48318.4;22.1996;
2022-09-06 04:00:00;-35544;22.2984;-43516.8;22.0989;
2022-09-06 05:00:00;-34320;22.1996;-42385.6;21.9982;
2022-09-06 06:00:00;-35724.8;22.1996;-42872;21.9982;
2022-09-06 07:00:00;-33729.6;22.2984;-39465.6;22.0989;
2022-09-06 08:00:00;-33092.8;22.7981;-45964.8;22.5986;
2022-09-06 09:00:00;-31257.6;23.0983;-42648;22.8988;
2022-09-06 10:00:00;-25873.6;23.7994;-37753.6;23.5999;
2022-09-06 11:00:00;-26470.4;23.3985;-42137.6;23.199;
2022-09-06 12:00:00;-32371.2;23.0983;-42574.4;22.8988;
2022-09-06 13:00:00;-27278.4;24.9983;-31532.8;24.5993;
2022-09-06 14:00:00;-23123.2;26.999;-28030.4;26.5981;
2022-09-06 15:00:00;-22668.8;27.4987;-30417.6;27.1985;
2022-09-06 16:00:00;-23739.2;27.1985;-29838.4;27.0997;
2022-09-06 17:00:00;-23806.4;26.5981;-28379.2;26.4993;
2022-09-06 18:00:00;-24267.2;26.2998;-32435.2;26.1991;
2022-09-06 19:00:00;-24612.8;25.8989;-29769.6;25.7982;
2022-09-06 20:00:00;-27848;25.3992;-36643.2;25.1997;
2022-09-06 21:00:00;-28416;24.7988;-35491.2;24.6981;
2022-09-06 22:00:00;-28321.6;24.3998;-38528;24.2991;
2022-09-06 23:00:00;-27756.8;23.7994;-45272;23.6987;
2022-09-07 00:00:00;-31558.4;23.2997;-39960;23.199;
2022-09-07 01:00:00;-32251.2;22.8988;-37699.2;22.7981;
2022-09-07 02:00:00;-30484.8;22.5986;-42676.8;22.4998;
2022-09-07 03:00:00;-32534.4;22.3991;-43491.2;22.2984;
2022-09-07 04:00:00;-31833.6;22.2984;-41924.8;22.1996;
2022-09-07 05:00:00;-31616;22.1996;-42168;22.0989;
2022-09-07 06:00:00;-32148.8;21.9982;-43859.2;21.8994;
2022-09-07 07:00:00;-37713.6;21.7987;-46158.4;21.6999;
2022-09-07 08:00:00;-36347.2;20.9;-49558.4;20.9988;
2022-09-07 09:00:00;-42864;18.7986;-48041.6;19.0988;
2022-09-07 10:00:00;-48080;18.0994;-60988.8;18.2989;
2022-09-07 11:00:00;-41403.2;19;-55212.8;18.8993;
2022-09-07 12:00:00;-29969.6;22.6993;-35113.6;22.2984;
2022-09-07 13:00:00;-28489.6;23.2997;-35288;23.0983;
2022-09-07 14:00:00;-27865.6;23.4992;-35422.4;23.2997;
2022-09-07 15:00:00;-29444.8;23.4992;-41553.6;23.2997;
2022-09-07 16:00:00;-26396.8;23.4992;-36686.4;23.2997;
2022-09-07 17:00:00;-29035.2;23.4992;-38737.6;23.2997;
2022-09-07 18:00:00;-28960;23.4992;-40734.4;23.2997;
2022-09-07 19:00:00;-28312;23.4992;-31995.2;23.199;
2022-09-07 20:00:00;-26283.2;23.3985;-36344;23.199;
2022-09-07 21:00:00;-27536;23.3985;-40814.4;23.199;
2022-09-07 22:00:00;-28116.8;23.3985;-39579.2;23.199;
2022-09-07 23:00:00;-26348.8;23.3985;-39774.4;23.199;
2022-09-08 00:00:00;-27825.6;23.3985;-38896;23.0983;
2022-09-08 01:00:00;-27440;23.2997;-36686.4;23.0983;
2022-09-08 02:00:00;-29267.2;23.2997;-40603.2;23.0983;
2022-09-08 03:00:00;-25771.2;23.2997;-36368;23.0983;
2022-09-08 04:00:00;-25475.2;23.2997;-39115.2;22.9995;
2022-09-08 05:00:00;-28867.2;23.199;-34614.4;22.9995;
2022-09-08 06:00:00;-26819.2;22.8988;-35459.2;22.6993;
2022-09-08 07:00:00;-28278.4;22.9995;-35632;22.7981;
2022-09-08 08:00:00;-27321.6;23.0983;-39208;22.8988;
2022-09-08 09:00:00;-29625.6;23.3985;-40024;23.199;
2022-09-08 10:00:00;-25984;23.6987;-52337.6;23.4992;
2022-09-08 11:00:00;-27465.6;24.0996;-44745.6;23.8982;
2022-09-08 12:00:00;-25017.6;23.9989;-38235.2;23.7994;
2022-09-08 13:00:00;-23417.6;23.7994;-39097.6;23.5999;
2022-09-08 14:00:00;-27304;23.6987;-41278.4;23.4992;
2022-09-08 15:00:00;-24244.8;23.6987;-33753.6;23.4992;
2022-09-08 16:00:00;-25867.2;23.5999;-33641.6;23.3985;
2022-09-08 17:00:00;-28358.4;23.6987;-44040;23.4992;
2022-09-08 18:00:00;-28939.2;23.8982;-36480;23.6987;
2022-09-08 19:00:00;-24649.6;23.9989;-43273.6;23.7994;
2022-09-08 20:00:00;-27624;23.9989;-45366.4;23.7994;
2022-09-08 21:00:00;-25414.4;23.9989;-41483.2;23.7994;
2022-09-08 22:00:00;-27217.6;23.9989;-33907.2;23.7994;
2022-09-08 23:00:00;-27868.8;23.8982;-34998.4;23.6987;
2022-09-09 00:00:00;-28177.6;23.8982;-42936;23.6987;
2022-09-09 01:00:00;-25196.8;23.7994;-37388.8;23.6987;
2022-09-09 02:00:00;-25494.4;23.7994;-35409.6;23.5999;
2022-09-09 03:00:00;-26667.2;23.6987;-38171.2;23.4992;
2022-09-09 04:00:00;-25553.6;23.6987;-41299.2;23.4992;
2022-09-09 05:00:00;-26344;23.5999;-34318.4;23.3985;
2022-09-09 06:00:00;-21963.2;23.4992;-38094.4;23.3985;
2022-09-09 07:00:00;-28523.2;23.4992;-47958.4;23.3985;
2022-09-09 08:00:00;-26987.2;23.5999;-40209.6;23.3985;
2022-09-09 09:00:00;-27336;24.0996;-58076.8;23.7994;
2022-09-09 10:00:00;-28723.2;24.2991;-35249.6;23.9989;
2022-09-09 11:00:00;-21601.6;24.6981;-35897.6;24.3998;
2022-09-09 12:00:00;-24353.6;24.7988;-40041.6;24.5993;
2022-09-09 13:00:00;-24907.2;25.099;-47841.6;24.7988;
2022-09-09 14:00:00;-25584;25.1997;-37081.6;24.8995;
2022-09-09 15:00:00;-24425.6;25.2985;-34723.2;24.9983;
2022-09-09 16:00:00;-22540.8;25.5987;-33433.6;25.2985;
2022-09-09 17:00:00;-23371.2;25.4999;-32027.2;25.2985;
2022-09-09 18:00:00;-25641.6;25.3992;-35939.2;25.1997;
2022-09-09 19:00:00;-22384;25.099;-30952;24.9983;
2022-09-09 20:00:00;-16126.4;24.8995;-44884.8;24.7988;
2022-09-09 21:00:00;-24478.4;24.6981;-42483.2;24.5993;
2022-09-09 22:00:00;-24760;24.4986;-32654.4;24.3998;
2022-09-09 23:00:00;-23828.8;24.3998;-31776;24.1984;
2022-09-10 00:00:00;-25832;24.1984;-38969.6;24.0996;
2022-09-10 01:00:00;-25020.8;24.0996;-34078.4;23.8982;
2022-09-10 02:00:00;-24350.4;23.9989;-33971.2;23.7994;
2022-09-10 03:00:00;-27291.2;23.7994;-36902.4;23.6987;
2022-09-10 04:00:00;-26318.4;23.6987;-41590.4;23.5999;
2022-09-10 05:00:00;-24062.4;23.5999;-32801.6;23.3985;
2022-09-10 06:00:00;-27540.8;23.4992;-54193.6;23.2997;
2022-09-10 07:00:00;-27750.4;23.3985;-47515.2;23.2997;
2022-09-10 08:00:00;-25881.6;23.4992;-33828.8;23.2997;
2022-09-10 09:00:00;-26036.8;23.7994;-42910.4;23.5999;
2022-09-10 10:00:00;-24172.8;24.0996;-36692.8;23.7994;
2022-09-10 11:00:00;-22318.4;24.2991;-31025.6;23.9989;
2022-09-10 12:00:00;-22518.4;24.4986;-43544;24.1984;
2022-09-10 13:00:00;-22385.6;24.6981;-31528;24.4986;
2022-09-10 14:00:00;-24110.4;24.9983;-35904;24.6981;
2022-09-10 15:00:00;-23520;25.1997;-34180.8;24.8995;
2022-09-10 16:00:00;-17523.2;25.1997;-39648;24.9983;
2022-09-10 17:00:00;-23860.8;25.1997;-31816;24.8995;
2022-09-10 18:00:00;-25539.2;24.9983;-40508.8;24.8995;
2022-09-10 19:00:00;-23846.4;24.7988;-29736;24.5993;
2022-09-10 20:00:00;-25939.2;24.5993;-36196.8;24.3998;
2022-09-10 21:00:00;-26537.6;24.2991;-40337.6;24.1984;
2022-09-10 22:00:00;-25659.2;24.0996;-34065.6;23.9989;
2022-09-10 23:00:00;-25668.8;23.9989;-37283.2;23.7994;
2022-09-11 00:00:00;-25838.4;23.7994;-40715.2;23.5999;
2022-09-11 01:00:00;-25713.6;23.6987;-40985.6;23.4992;
2022-09-11 02:00:00;-26009.6;23.5999;-37051.2;23.3985;
2022-09-11 03:00:00;-27222.4;23.4992;-40814.4;23.2997;
2022-09-11 04:00:00;-25128;23.3985;-36548.8;23.199;
2022-09-11 05:00:00;-28355.2;23.2997;-38236.8;23.0983;
2022-09-11 06:00:00;-25158.4;23.199;-35412.8;22.9995;
2022-09-11 07:00:00;-28368;23.0983;-48932.8;22.9995;
2022-09-11 08:00:00;-29998.4;23.199;-41856;22.9995;
2022-09-11 09:00:00;-27396.8;23.3985;-41264;23.199;
2022-09-11 10:00:00;-27814.4;23.6987;-38766.4;23.4992;
2022-09-11 11:00:00;-25356.8;24.0996;-38323.2;23.7994;
2022-09-11 12:00:00;-25507.2;24.2991;-40267.2;23.9989;
2022-09-11 13:00:00;-25636.8;24.3998;-38723.2;24.1984;
2022-09-11 14:00:00;-26299.2;24.4986;-54297.6;24.2991;
2022-09-11 15:00:00;-18764.8;24.4986;-34924.8;24.2991;
2022-09-11 16:00:00;-24350.4;24.8995;-37502.4;24.5993;
2022-09-11 17:00:00;-21676.8;24.9983;-35736;24.6981;
2022-09-11 18:00:00;-26283.2;24.8995;-46849.6;24.5993;
2022-09-11 19:00:00;-24899.2;24.5993;-67299.2;24.4986;
2022-09-11 20:00:00;-24340.8;24.3998;-37337.6;24.1984;
2022-09-11 21:00:00;-26550.4;24.0996;-48772.8;23.9989;
2022-09-11 22:00:00;-24542.4;23.8982;-35940.8;23.7994;
2022-09-11 23:00:00;-24892.8;23.6987;-42174.4;23.5999;
2022-09-12 00:00:00;-26700.8;23.5999;-50400;23.3985;
2022-09-12 01:00:00;-29028.8;23.3985;-36740.8;23.2997;
2022-09-12 02:00:00;-27396.8;23.2997;-42651.2;23.0983;
2022-09-12 03:00:00;-26673.6;23.199;-38977.6;22.9995;
2022-09-12 04:00:00;-26595.2;23.0983;-41091.2;22.8988;
2022-09-12 05:00:00;-28624;22.9995;-40582.4;22.7981;
2022-09-12 06:00:00;-27161.6;22.8988;-37708.8;22.6993;
2022-09-12 07:00:00;-30134.4;22.7981;-42160;22.5986;
2022-09-12 08:00:00;-26627.2;22.6993;-38254.4;22.5986;
2022-09-12 09:00:00;-23276.8;22.7981;-43185.6;22.5986;
2022-09-12 10:00:00;-23318.4;23.199;-34126.4;22.8988;
2022-09-12 11:00:00;-24547.2;23.7994;-32948.8;23.4992;
2022-09-12 12:00:00;-25640;23.4992;-34424;23.2997;
2022-09-12 13:00:00;-24104;23.4992;-32620.8;23.2997;
2022-09-12 14:00:00;-26787.2;23.4992;-37368;23.2997;
2022-09-12 15:00:00;-25473.6;23.3985;-41345.6;23.0983;
2022-09-12 16:00:00;-24116.8;24.3998;-30753.6;24.1984;
2022-09-12 17:00:00;-24745.6;24.4986;-33697.6;24.2991;
2022-09-12 18:00:00;-27227.2;24.3998;-36097.6;24.1984;
2022-09-12 19:00:00;-25800;24.1984;-35614.4;24.0996;
2022-09-12 20:00:00;-25100.8;23.8982;-36310.4;23.8982;
2022-09-12 21:00:00;-26430.4;23.6987;-35656;23.6987;
2022-09-12 22:00:00;-23281.6;23.4992;-33963.2;23.4992;
2022-09-12 23:00:00;-27096;23.3985;-45689.6;23.2997;
2022-09-13 00:00:00;-28216;23.199;-39612.8;23.0983;
2022-09-13 01:00:00;-25777.6;22.9995;-40675.2;22.8988;
2022-09-13 02:00:00;-29585.6;22.8988;-34867.2;22.7981;
2022-09-13 03:00:00;-28337.6;22.6993;-40726.4;22.5986;
2022-09-13 04:00:00;-28584;22.5986;-37908.8;22.4998;
2022-09-13 05:00:00;-28630.4;22.4998;-37248;22.3991;
2022-09-13 06:00:00;-32616;22.3991;-39995.2;22.1996;
2022-09-13 07:00:00;-31737.6;22.2984;-35915.2;22.1996;
2022-09-13 08:00:00;-26547.2;22.4998;-62302.4;22.1996;
2022-09-13 09:00:00;-26812.8;22.8988;-50651.2;22.5986;
2022-09-13 10:00:00;-21084.8;23.4992;-38419.2;23.0983;
2022-09-13 11:00:00;-20372.8;23.8982;-32758.4;23.4992;
2022-09-13 12:00:00;-27105.6;24.0996;-37974.4;23.7994;
2022-09-13 13:00:00;-25376;23.9989;-34680;23.7994;
2022-09-13 14:00:00;-23563.2;23.8982;-44632;23.7994;
2022-09-13 15:00:00;-24550.4;24.0996;-29049.6;24.0996;
2022-09-13 16:00:00;-28427.2;24.0996;-32891.2;23.9989;
2022-09-13 17:00:00;-24620.8;23.9989;-31835.2;23.8982;
2022-09-13 18:00:00;-23782.4;23.8982;-40923.2;23.7994;
2022-09-13 19:00:00;-27251.2;23.6987;-34436.8;23.5999;
2022-09-13 20:00:00;-28604.8;23.5999;-33753.6;23.3985;
2022-09-13 21:00:00;-27446.4;23.3985;-33667.2;23.2997;
2022-09-13 22:00:00;-28171.2;23.199;-36395.2;23.0983;
2022-09-13 23:00:00;-26516.8;23.0983;-36435.2;22.8988;
2022-09-14 00:00:00;-28483.2;22.8988;-35996.8;22.7981;
2022-09-14 01:00:00;-29996.8;22.7981;-40516.8;22.6993;
2022-09-14 02:00:00;-29278.4;22.6993;-44940.8;22.5986;
2022-09-14 03:00:00;-27232;22.5986;-35073.6;22.4998;
2022-09-14 04:00:00;-27345.6;22.4998;-38108.8;22.3991;
2022-09-14 05:00:00;-30027.2;22.4998;-37640;22.2984;
2022-09-14 06:00:00;-28816;22.3991;-38648;22.1996;
2022-09-14 07:00:00;-32832;22.3991;-39240;22.2984;
2022-09-14 08:00:00;-29915.2;22.2984;-35908.8;22.2984;
2022-09-14 09:00:00;-23833.6;22.6993;-36848;22.4998;
2022-09-14 10:00:00;-25280;23.0983;-36758.4;22.8988;
2022-09-14 11:00:00;-27768;22.7981;-41272;22.7981;
2022-09-14 12:00:00;-26710.4;22.4998;-36148.8;22.3991;
2022-09-14 13:00:00;-24982.4;23.0983;-35790.4;22.8988;
2022-09-14 14:00:00;-25531.2;23.3985;-30625.6;23.0983;
2022-09-14 15:00:00;-22283.2;23.3985;-31104;23.199;
2022-09-14 16:00:00;-23473.6;23.4992;-30752;23.2997;
2022-09-14 17:00:00;-25316.8;23.3985;-33646.4;23.199;
2022-09-14 18:00:00;-24758.4;23.4992;-34691.2;23.0983;
2022-09-14 19:00:00;-24572.8;23.4992;-31561.6;23.3985;
2022-09-14 20:00:00;-26574.4;22.2984;-38244.8;22.1996;
2022-09-14 21:00:00;-26728;22.7981;-31137.6;22.5986;
2022-09-14 22:00:00;-25284.8;22.7981;-32980.8;22.6993;
2022-09-14 23:00:00;-26505.6;22.4998;-35048;22.4998;
2022-09-15 00:00:00;-30678.4;22.2984;-39200;22.1996;
2022-09-15 01:00:00;-28851.2;22.0989;-42329.6;21.9982;
2022-09-15 02:00:00;-26396.8;22.0989;-35920;21.9982;
2022-09-15 03:00:00;-29126.4;21.9982;-34147.2;21.8994;
2022-09-15 04:00:00;-28232;21.6999;-36947.2;21.6999;
2022-09-15 05:00:00;-29787.2;21.5992;-35478.4;21.4985;
2022-09-15 06:00:00;-26718.4;21.6999;-35577.6;21.5992;
2022-09-15 07:00:00;-27208;21.6999;-38502.4;21.5992;
2022-09-15 08:00:00;-27416;21.6999;-36212.8;21.6999;
2022-09-15 09:00:00;-28972.8;21.7987;-36240;21.6999;
2022-09-15 10:00:00;-25832;21.7987;-34116.8;21.6999;
2022-09-15 11:00:00;-27385.6;21.6999;-36713.6;21.5992;
2022-09-15 12:00:00;-27497.6;21.5992;-41880;21.4985;
2022-09-15 13:00:00;-29417.6;21.5992;-41028.8;21.4985;
2022-09-15 14:00:00;-28377.6;21.4985;-37673.6;21.3997;
2022-09-15 15:00:00;-26041.6;21.4985;-37507.2;21.299;
2022-09-15 16:00:00;-29592;21.3997;-39648;21.299;
2022-09-15 17:00:00;-29196.8;21.3997;-34420.8;21.1983;
2022-09-15 18:00:00;-27112;21.299;-36934.4;21.1983;
2022-09-15 19:00:00;-26632;21.1983;-37086.4;20.9988;
2022-09-15 20:00:00;-29372.8;20.9988;-33056;20.9;
2022-09-15 21:00:00;-28177.6;20.9;-35113.6;20.7993;
2022-09-15 22:00:00;-28952;20.6986;-38638.4;20.5998;
2022-09-15 23:00:00;-30369.6;20.3984;-41305.6;20.2996;
2022-09-16 00:00:00;-29321.6;20.1989;-42944;20.0982;
2022-09-16 01:00:00;-30732.8;20.0982;-47152;19.8987;
2022-09-16 02:00:00;-34280;19.9994;-42377.6;19.7999;
2022-09-16 03:00:00;-34076.8;19.8987;-40555.2;19.6992;
2022-09-16 04:00:00;-34492.8;19.7999;-43484.8;19.6992;
2022-09-16 05:00:00;-30528;19.7999;-41897.6;19.6992;
2022-09-16 06:00:00;-30049.6;19.7999;-41436.8;19.5985;
2022-09-16 07:00:00;-31256;19.6992;-49396.8;19.5985;
2022-09-16 08:00:00;-31019.2;19.6992;-38624;19.5985;
2022-09-16 09:00:00;-33656;19.8987;-44788.8;19.6992;
2022-09-16 10:00:00;-33048;20.0982;-42321.6;19.8987;
2022-09-16 11:00:00;-30699.2;20.2996;-39184;19.9994;
2022-09-16 12:00:00;-33153.6;20.4991;-39302.4;20.2996;
2022-09-16 13:00:00;-29633.6;20.6986;-34580.8;20.4991;
2022-09-16 14:00:00;-28614.4;20.9988;-43641.6;20.7993;
2022-09-16 15:00:00;-27849.6;21.1983;-34384;20.9988;
2022-09-16 16:00:00;-27147.2;21.1983;-38456;20.9988;
2022-09-16 17:00:00;-29476.8;21.1983;-35939.2;20.9988;
2022-09-16 18:00:00;-25910.4;21.1983;-35345.6;20.9;
2022-09-16 19:00:00;-29947.2;21.0995;-39620.8;20.9;
2022-09-16 20:00:00;-27656;20.9988;-35006.4;20.7993;
2022-09-16 21:00:00;-31254.4;20.9;-39416;20.6986;
2022-09-16 22:00:00;-27691.2;20.7993;-36606.4;20.5998;
2022-09-16 23:00:00;-28080;20.5998;-42137.6;20.3984;
2022-09-17 00:00:00;-30744;20.3984;-40014.4;20.2996;
2022-09-17 01:00:00;-32440;20.2996;-43873.6;20.0982;
2022-09-17 02:00:00;-30177.6;20.1989;-41576;19.9994;
2022-09-17 03:00:00;-29748.8;20.0982;-43904;19.8987;
2022-09-17 04:00:00;-33489.6;19.9994;-41556.8;19.7999;
2022-09-17 05:00:00;-33440;19.8987;-42990.4;19.6992;
2022-09-17 06:00:00;-30705.6;19.8987;-42796.8;19.6992;
2022-09-17 07:00:00;-31689.6;19.7999;-45616;19.5985;
2022-09-17 08:00:00;-31732.8;19.7999;-42600;19.5985;
2022-09-17 09:00:00;-31820.8;19.7999;-43276.8;19.5985;
2022-09-17 10:00:00;-30948.8;19.9994;-43164.8;19.6992;
2022-09-17 11:00:00;-30891.2;20.0982;-45648;19.8987;
2022-09-17 12:00:00;-31689.6;20.1989;-42774.4;19.8987;
2022-09-17 13:00:00;-29168;20.2996;-38600;20.0982;
2022-09-17 14:00:00;-29294.4;20.5998;-44081.6;20.2996;
2022-09-17 15:00:00;-30964.8;20.5998;-40160;20.3984;
2022-09-17 16:00:00;-27097.6;20.5998;-43772.8;20.3984;
2022-09-17 17:00:00;-30084.8;20.5998;-38724.8;20.3984;
2022-09-17 18:00:00;-34406.4;20.4991;-45328;20.2996;
2022-09-17 19:00:00;-29451.2;20.3984;-38369.6;20.1989;
2022-09-17 20:00:00;-30675.2;20.3984;-42768;20.1989;
2022-09-17 21:00:00;-29092.8;20.2996;-41163.2;20.0982;
2022-09-17 22:00:00;-33040;20.1989;-45603.2;19.9994;
2022-09-17 23:00:00;-30889.6;19.9994;-42425.6;19.8987;
2022-09-18 00:00:00;-31872;19.8987;-45496;19.7999;
2022-09-18 01:00:00;-34265.6;19.7999;-41563.2;19.6992;
2022-09-18 02:00:00;-34118.4;19.6992;-47481.6;19.4997;
2022-09-18 03:00:00;-35054.4;19.5985;-47204.8;19.399;
2022-09-18 04:00:00;-31478.4;19.5985;-49264;19.399;
2022-09-18 05:00:00;-34257.6;19.399;-48505.6;19.2983;
2022-09-18 06:00:00;-35022.4;19.2983;-46190.4;19.1995;
2022-09-18 07:00:00;-33729.6;19.1995;-43459.2;19;
2022-09-18 08:00:00;-33864;19.0988;-48342.4;19;
2022-09-18 09:00:00;-34771.2;19.1995;-43752;19;
2022-09-18 10:00:00;-34833.6;19.399;-45660.8;19.1995;
2022-09-18 11:00:00;-33657.6;19.5985;-46921.6;19.2983;
2022-09-18 12:00:00;-33212.8;19.6992;-44417.6;19.4997;
2022-09-18 13:00:00;-29446.4;19.9994;-46222.4;19.6992;
2022-09-18 14:00:00;-29497.6;20.0982;-43352;19.7999;
2022-09-18 15:00:00;-29635.2;20.2996;-42640;19.9994;
2022-09-18 16:00:00;-30163.2;20.3984;-44811.2;20.0982;
2022-09-18 17:00:00;-30478.4;20.3984;-41792;20.0982;
2022-09-18 18:00:00;-34619.2;20.2996;-43897.6;19.9994;
2022-09-18 19:00:00;-31320;20.1989;-41611.2;19.9994;
2022-09-18 20:00:00;-28177.6;20.0982;-40985.6;19.8987;
2022-09-18 21:00:00;-31659.2;19.9994;-43672;19.8987;
2022-09-18 22:00:00;-31217.6;19.9994;-42340.8;19.7999;
2022-09-18 23:00:00;-34291.2;19.8987;-43648;19.7999;
2022-09-19 00:00:00;-33438.4;19.8987;-46451.2;19.6992;
2022-09-19 01:00:00;-34043.2;19.7999;-39169.6;19.5985;
2022-09-19 02:00:00;-33353.6;19.5985;-43595.2;19.4997;
2022-09-19 03:00:00;-34980.8;19.4997;-43270.4;19.399;
2022-09-19 04:00:00;-31736;19.399;-47835.2;19.1995;
2022-09-19 05:00:00;-37619.2;19.1995;-50920;19.0988;
2022-09-19 06:00:00;-37139.2;19.1995;-47886.4;19;
2022-09-19 07:00:00;-35155.2;19.0988;-46744;19;
2022-09-19 08:00:00;-36556.8;19.0988;-44798.4;18.8993;
2022-09-19 09:00:00;-33140.8;19.0988;-46974.4;18.8993;
2022-09-19 10:00:00;-37897.6;19.1995;-47441.6;19;
2022-09-19 11:00:00;-34838.4;19.2983;-44953.6;19.0988;
2022-09-19 12:00:00;-35660.8;19.399;-44347.2;19.1995;
2022-09-19 13:00:00;-30819.2;19.4997;-42468.8;19.2983;
2022-09-19 14:00:00;-32924.8;19.6992;-52286.4;19.4997;
2022-09-19 15:00:00;-32529.6;19.7999;-46350.4;19.5985;
2022-09-19 16:00:00;-29800;19.8987;-43976;19.6992;
2022-09-19 17:00:00;-31494.4;19.9994;-44828.8;19.7999;
2022-09-19 18:00:00;-30352;19.9994;-38732.8;19.7999;
2022-09-19 19:00:00;-29678.4;19.9994;-45577.6;19.7999;
2022-09-19 20:00:00;-31739.2;19.8987;-45696;19.6992;
2022-09-19 21:00:00;-32875.2;19.8987;-41670.4;19.6992;
2022-09-19 22:00:00;-31404.8;19.6992;-44792;19.5985;
2022-09-19 23:00:00;-32505.6;19.5985;-43036.8;19.399;
2022-09-20 00:00:00;-32072;19.4997;-42971.2;19.399;
2022-09-20 01:00:00;-30718.4;19.399;-45203.2;19.2983;
2022-09-20 02:00:00;-30819.2;19.2983;-43473.6;19.1995;
2022-09-20 03:00:00;-33260.8;19.2983;-56822.4;19.0988;
2022-09-20 04:00:00;-32430.4;19.0988;-53430.4;19;
2022-09-20 05:00:00;-33828.8;18.8993;-44638.4;18.7986;
2022-09-20 06:00:00;-33592;18.8993;-41294.4;18.6998;
2022-09-20 07:00:00;-33352;19;-53896;18.7986;
2022-09-20 08:00:00;-36686.4;19.0988;-42564.8;18.8993;
2022-09-20 09:00:00;-34681.6;19.1995;-43609.6;19;
2022-09-20 10:00:00;-32563.2;19.2983;-42323.2;19.0988;
2022-09-20 11:00:00;-30710.4;19.399;-45265.6;19.0988;
2022-09-20 12:00:00;-29208;19.399;-47611.2;19.1995;
2022-09-20 13:00:00;-29276.8;19.4997;-44891.2;19.2983;
2022-09-20 14:00:00;-33126.4;19.5985;-40614.4;19.399;
2022-09-20 15:00:00;-32468.8;19.5985;-43196.8;19.399;
2022-09-20 16:00:00;-33572.8;19.5985;-44084.8;19.399;
2022-09-20 17:00:00;-32824;19.399;-42084.8;19.2983;
2022-09-20 18:00:00;-31864;19.1995;-45312;19.0988;
2022-09-20 19:00:00;-34864;19.1995;-45388.8;19;
2022-09-20 20:00:00;-34828.8;19.0988;-41617.6;19;
2022-09-20 21:00:00;-35707.2;19.0988;-46601.6;18.8993;
2022-09-20 22:00:00;-32800;19.0988;-47873.6;18.8993;
2022-09-20 23:00:00;-34129.6;19;-42628.8;18.7986;
2022-09-21 00:00:00;-32780.8;19;-51201.6;18.7986;
2022-09-21 01:00:00;-36251.2;18.8993;-58012.8;18.6998;
2022-09-21 02:00:00;-35625.6;18.7986;-47811.2;18.5991;
2022-09-21 03:00:00;-40880;17.8999;-53617.6;17.6985;
2022-09-21 04:00:00;-47128;16.0987;-67902.4;16.0987;
2022-09-21 05:00:00;-63643.2;14.7991;-78500.8;14.7991;
2022-09-21 06:00:00;-71230.4;13.7997;-73851.2;13.7997;
2022-09-21 07:00:00;-56708.8;14.3982;-52606.4;14.4989;
2022-09-21 08:00:00;-34120;18.7986;-39200;18.7986;
2022-09-21 09:00:00;-38475.2;17.8999;-52673.6;17.7992;
2022-09-21 10:00:00;-42342.4;17.499;-53636.8;17.2995;
2022-09-21 11:00:00;-38203.2;17.3983;-45811.2;17.2995;
2022-09-21 12:00:00;-39836.8;17.5997;-42742.4;17.3983;
2022-09-21 13:00:00;-38073.6;17.7992;-51376;17.5997;
2022-09-21 14:00:00;-36216;18.0994;-47112;17.8999;
2022-09-21 15:00:00;-36481.6;18.3996;-50040;18.0994;
2022-09-21 16:00:00;-34361.6;18.5991;-48748.8;18.3996;
2022-09-21 17:00:00;-33316.8;19;-44688;18.6998;
2022-09-21 18:00:00;-32243.2;19.1995;-45409.6;18.8993;
2022-09-21 19:00:00;-33038.4;19.2983;-41096;19.0988;
2022-09-21 20:00:00;-30992;19.399;-38864;19.1995;
2022-09-21 21:00:00;-34203.2;19.4997;-38369.6;19.2983;
2022-09-21 22:00:00;-32523.2;19.4997;-46284.8;19.2983;
2022-09-21 23:00:00;-32072;19.399;-39475.2;19.1995;
2022-09-22 00:00:00;-31174.4;19.2983;-43824;19.0988;
2022-09-22 01:00:00;-30985.6;19.0988;-40768;19;
